id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
162033,GUA-2014-2-461-6,2014,True,Clear,2,2-461,4979,Jalisco Cartel New Generation - Los Zetas,461,5589,Jalisco Cartel New Generation - Los Zetas,2036,1151,Jalisco Cartel New Generation,1973,1088,Los Zetas,1,"""Borderland Beat,2014-03-30,Six Men Found Executed In Oaxaca""",Borderland Beat,2014-03-30,Six Men Found Executed In Oaxaca,Attorney General,3,San Miguel Soyaltepec municipality,"in San Miguel Soyaltepec
Oaxaca",Oaxaca state,San Miguel Soyaltepec municipality,18.25404,-96.396,POINT (-96.396000 18.254040),155688,Mexico,70,Americas,1,2,2014-03-28T00:00:00,2014-03-29T00:00:00,0,0,0,6,6,6,6
162059,MEX-2014-2-14336-8,2014,True,Clear,2,2-14336,13393,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,14336,14336,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,6008,6008,Sinaloa Cartel - Los Chavez Matamoros faction,6007,6007,Sinaloa Cartel - Los Salgueiro faction,1,"""Borderland Beat,2014-04-06,5 die in southern Chihuahua""",Borderland Beat,2014-04-06,5 die in southern Chihuahua,"El Sol de Parral news daily
Borderland Beat",2,"Road between Guadlupe y Calvo and Parral, near the village of Turuachi","on the Guadlupe y Calvo to Parral road, near the village of Turuachi
southern Chihuahua",Chihuahua state,Guadalupe y Calvo municipality,26.1318,-106.6905,POINT (-106.690500 26.131800),167187,Mexico,70,Americas,1,1,2014-04-04T00:00:00,2014-04-04T00:00:00,0,0,0,3,3,3,3
162060,MEX-2014-2-96-23,2014,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-06,5 die in southern Chihuahua""",Borderland Beat,2014-04-06,5 die in southern Chihuahua,,2,San José y Anexas village,"near a location called San José y Anexas, Bachiniva municipality
southern Chihuahua",Chihuahua state,Bachíniva municipality,28.89766,-107.23634,POINT (-107.236340 28.897660),170786,Mexico,70,Americas,1,1,2014-04-01T00:00:00,2014-04-01T00:00:00,0,0,0,1,1,1,1
162069,MEX-2014-2-14333-2,2014,True,Clear,2,2-14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-04-07,Bloodbath in Tamaulipas: Death toll climbs to at least 24""",Borderland Beat,2014-04-07,Bloodbath in Tamaulipas: Death toll climbs to at least 24,Tamaulipas' government website,1,Tampico town,"Pueblo colony and Echeverria colony in Tampico, Tamaulipas
",Tamaulipas state,Tampico municipality,22.27817,-97.86772,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,1,2014-04-07T00:00:00,2014-04-07T00:00:00,0,0,0,3,3,3,3
162080,MEX-2014-2-X4574-19,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-12,Bloody Sinaloa: 7 die.""",Borderland Beat,2014-04-12,Bloody Sinaloa: 7 die.,Milenio news daily,1,Tamazula town,"Tamazula, Sinaloa",Sinaloa state,Guasave municipality,25.44639,-108.45528,POINT (-108.455280 25.446390),165744,Mexico,70,Americas,1,2,2014-04-09T00:00:00,2014-04-12T00:00:00,0,0,0,4,4,4,4
162086,MEX-2014-2-X4574-27,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-13,10 die in Durango state""",Borderland Beat,2014-04-13,10 die in Durango state,Borderland Beat,1,Los Naranjos village,"village of Los Naranjos, Pueblo Nuevo
Durango state",Durango state,Pueblo Nuevo municipality,23.36002,-105.49147,POINT (-105.491470 23.360020),162870,Mexico,70,Americas,1,3,2014-04-07T00:00:00,2014-04-13T00:00:00,0,0,0,1,1,1,1
162119,MEX-2014-2-14333-3,2014,True,Clear,2,2-14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-04-16,4 die in Tamaulipas state""",Borderland Beat,2014-04-16,4 die in Tamaulipas state,Proceso,1,Tampico town,"municipality of Tampico, La Puntilla market
Tamaulipas state",Tamaulipas state,Tampico municipality,22.27817,-97.86772,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,1,2014-04-15T00:00:00,2014-04-15T00:00:00,0,0,0,1,1,1,1
162120,MEX-2014-2-14333-5,2014,True,Clear,2,2-14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-04-16,4 die in Tamaulipas state""",Borderland Beat,2014-04-16,4 die in Tamaulipas state,,1,Tampico town," in Tampico, Tamaulipas state",Tamaulipas state,Tampico municipality,22.27817,-97.86772,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,1,2014-04-15T00:00:00,2014-04-15T00:00:00,0,0,0,2,2,2,2
162148,MEX-2014-2-X4574-16,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-04-26,Arrest and killings of armed wing of CDS credited with reduction in Sinaloa homicides""",Borderland Beat,2014-04-26,Arrest and killings of armed wing of CDS credited with reduction in Sinaloa homicides,Borderland Beat,1,Mazatlán town,"in Mazatlán, Sinaloa",Sinaloa state,Mazatlán municipality,23.2329,-106.4062,POINT (-106.406200 23.232900),162868,Mexico,70,Americas,1,1,2014-03-15T00:00:00,2014-03-15T00:00:00,0,0,0,5,5,5,5
162155,MEX-2014-2-414-24,2014,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Borderland Beat,2014-04-27,3 die, 8 wounded in Tamaulipas state""",Borderland Beat,2014-04-27,"3 die, 8 wounded in Tamaulipas state",state government,1,Ciudad Victoria,"state capital of Ciuidad Victoria, Sierra Ventana colony
Tamaulipas state",Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,1,2014-04-25T00:00:00,2014-04-25T00:00:00,0,0,0,2,2,2,2
162194,MEX-2014-2-414-25,2014,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Borderland Beat,2014-05-05,3 die as Mexican security forces conduct raids in Tamaulipas""",Borderland Beat,2014-05-05,3 die as Mexican security forces conduct raids in Tamaulipas,state government,1,Mier town,"Ciudad Mier municipality, Tamaulipas
near the intersection of Libramiento 5 de Junio and  Bulevar El Huizache, in Mezquital colony",Tamaulipas state,Mier municipality,26.42969,-99.15212,POINT (-99.152120 26.429690),167202,Mexico,70,Americas,1,2,2014-05-01T00:00:00,2014-05-02T00:00:00,0,0,0,3,3,3,3
162201,MEX-2014-2-414-27,2014,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Borderland Beat,2014-05-19,16 Bodies Discovered in Tampico and Hidalgo Tamaulipas""",Borderland Beat,2014-05-19,16 Bodies Discovered in Tampico and Hidalgo Tamaulipas,Borderland Beat,1,Los Angeles village," ejido Los Ángeles in Hidalgo, Tamaulipas",Tamaulipas state,Hidalgo municipality,24.14642,-99.42353,POINT (-99.423530 24.146420),164322,Mexico,70,Americas,1,2,2014-05-18T00:00:00,2014-05-19T00:00:00,0,0,0,9,9,9,9
162202,MEX-2014-2-14333-6,2014,True,Clear,2,2-14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-05-21,Tampico Tamaulipas :Dismembered Bodies WIth Narco Message""",Borderland Beat,2014-05-21,Tampico Tamaulipas :Dismembered Bodies WIth Narco Message,"Texcoco of Narrco Noticias
Borderland Beat",1,Tampico town,"Colonia Campbell in Tampico, Tamaulipas.",Tamaulipas state,Tampico municipality,22.27817,-97.86772,POINT (-97.867720 22.278170),161445,Mexico,70,Americas,1,2,2014-05-19T00:00:00,2014-05-20T00:00:00,0,0,0,2,2,2,2
162204,MEX-2014-2-X4583-3,2014,True,Clear,2,2-11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,2,"""Agence France Presse,2014-10-14,Mass graves dot Mexican city of missing students"";""Borderland Beat,2014-05-22,23 Corpses Unearthed in Iguala, Guerrero Fosas""",Agence France Presse;Borderland Beat,2014-10-14;2014-05-22,"Mass graves dot Mexican city of missing students;23 Corpses Unearthed in Iguala, Guerrero Fosas","according to investigators
Borderland Beat",2,Iguala town,"outskirts of Iguala, Guerrero

located between Loma del Zapatero and  San Miguelito colonias, west of the city of Iguala ",Guerrero state,Iguala de la Independencia municipality,18.34928,-99.53936,POINT (-99.539360 18.349280),155681,Mexico,70,Americas,2,5,2014-01-01T00:00:00,2014-05-31T00:00:00,0,0,0,27,27,27,27
162206,MEX-2014-2-14333-8,2014,True,Clear,2,2-14333,13391,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,6003,6003,Gulf Cartel - Dragones de Sheyla faction,6002,6002,Gulf Cartel - Los Fresitas faction,1,"""Borderland Beat,2014-05-23,Tampico: Two Additional Businesses Torched, and a Decapitation with Message""",Borderland Beat,2014-05-23,"Tampico: Two Additional Businesses Torched, and a Decapitation with Message",Borderland Beat,1,Ciudad Madero town,"in Madero, 
Tamaulipas",Tamaulipas state,Ciudad Madero municipality,22.27228,-97.83623,POINT (-97.836230 22.272280),161445,Mexico,70,Americas,1,2,2014-05-20T00:00:00,2014-05-21T00:00:00,0,0,0,1,1,1,1
162208,MEX-2014-2-X4574-22,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-05-27,An unusual outcome: Mele went hunting and the Tables Turned""",Borderland Beat,2014-05-27,An unusual outcome: Mele went hunting and the Tables Turned,Borderland Beat,1,Culiacán town,"Culiacan, the capital of Sinaloa state
colonia Morelos",Sinaloa state,Culiacán municipality,24.79032,-107.38782,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,2014-05-21T00:00:00,2014-05-21T00:00:00,0,0,0,1,1,1,1
162211,MEX-2014-2-417-4,2014,True,Clear,2,2-417,4936,Los Zetas - Sinaloa Cartel,417,5546,Los Zetas - Sinaloa Cartel,1973,1088,Los Zetas,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-05-28,""El 20"" Reported Killed in Nogales Sonora""",Borderland Beat,2014-05-28,"""El 20"" Reported Killed in Nogales Sonora",Borderland Beat,1,Nogales town,"Nogales Sonora
parking lot of the KFC restaurant in the El Greco zone",Sonora state,Nogales municipality,31.30862,-110.94217,POINT (-110.942170 31.308620),174379,Mexico,70,Americas,1,1,2014-05-24T00:00:00,2014-05-24T00:00:00,0,0,0,3,3,3,3
162217,MEX-2014-2-417-7,2014,True,Clear,2,2-417,4936,Los Zetas - Sinaloa Cartel,417,5546,Los Zetas - Sinaloa Cartel,1973,1088,Los Zetas,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-06-01,3 Dismembered Bodies Discovered in Agua Prieta""",Borderland Beat,2014-06-01,3 Dismembered Bodies Discovered in Agua Prieta,Borderland Beat,5,Road between Agua Prieta and Janos,"Agua Prieta, Sonora
Agua Prieta-Janos road, 20 kilometers from the Chihuahua state border,  indications  the killings possibly ensued in Chihuahua",Sonora state,Agua Prieta municipality,31.3241,-108.9446,POINT (-108.944600 31.324100),174383,Mexico,70,Americas,1,2,2014-05-29T00:00:00,2014-05-30T00:00:00,0,0,0,3,3,3,3
162253,GUA-2014-2-507-10,2014,True,Clear,2,2-507,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,507,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,2036,1151,Jalisco Cartel New Generation,2035,1150,Los Caballeros Templarios,1,"""Borderland Beat,2014-06-26,Michoacán: Lázaro Cárdenas and Hidalgo Narco Fosas yield 23 Bodies""",Borderland Beat,2014-06-26,Michoacán: Lázaro Cárdenas and Hidalgo Narco Fosas yield 23 Bodies,Borderland Beat,1,Guacamayas town,"in Guacamayas, Michoacán, just outside the port city of Lázaro Cárdenas",Michoacán state,Lázaro Cárdenas municipality,18.01932,-102.21225,POINT (-102.212250 18.019320),155676,Mexico,70,Americas,2,5,2014-05-01T00:00:00,2014-06-25T00:00:00,0,0,0,0,0,12,0
162276,MEX-2014-2-X4574-3,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,2,"""Borderland Beat,2014-08-04,Sinaloa Cartel: ""El Pantera"" and two others killed in La Paz"";""Borderland Beat,2014-10-31,Damaso Vs Chapo Isidro in La Paz""",Borderland Beat;Borderland Beat,2014-08-04;2014-10-31,"Sinaloa Cartel: ""El Pantera"" and two others killed in La Paz;Damaso Vs Chapo Isidro in La Paz",Borderland Beat,5,Road between La Paz and Los Planes,at  height 7 km road leading from La Paz to Los Planes,Baja California Sur state,La Paz municipality,24.0994,-110.266,POINT (-110.266000 24.099400),164300,Mexico,70,Americas,1,2,2014-07-31T00:00:00,2014-08-01T00:00:00,0,3,0,0,3,3,3
162285,GUA-2014-2-461-9,2014,True,Clear,2,2-461,4979,Jalisco Cartel New Generation - Los Zetas,461,5589,Jalisco Cartel New Generation - Los Zetas,2036,1151,Jalisco Cartel New Generation,1973,1088,Los Zetas,1,"""Borderland Beat,2014-08-10,Chased for 4 yrs, Zeta ""traitor"" and Baby killed in brutal ambush, leaving 6 wounded""",Borderland Beat,2014-08-10,"Chased for 4 yrs, Zeta ""traitor"" and Baby killed in brutal ambush, leaving 6 wounded",spokesman for Vercruz governor,1,Mata Tenatito town,"Omealca, Veracruz
town of Matatenatito",Veracruz state,Omealca municipality,18.72187,-96.66288,POINT (-96.662880 18.721870),156407,Mexico,70,Americas,1,1,2014-08-09T00:00:00,2014-08-09T00:00:00,0,1,1,0,2,2,2
162302,GUA-2014-2-461-5,2014,True,Clear,2,2-461,4979,Jalisco Cartel New Generation - Los Zetas,461,5589,Jalisco Cartel New Generation - Los Zetas,2036,1151,Jalisco Cartel New Generation,1973,1088,Los Zetas,1,"""Borderland Beat,2014-08-20,Huetamo: 4 corspes in bed of Rurales truck, and 3 Decaps in Jalisco""",Borderland Beat,2014-08-20,"Huetamo: 4 corspes in bed of Rurales truck, and 3 Decaps in Jalisco",Borderland Beat,1,Zapopan town," Jalisco, in the city of Zapopan
colonia San Nicholás",Jalisco state,Zapopan municipality,20.67738,-103.43113,POINT (-103.431130 20.677380),159274,Mexico,70,Americas,1,1,2014-08-18T00:00:00,2014-08-18T00:00:00,0,0,0,3,3,3,3
162313,MEX-2014-2-414-2,2014,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG""",Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG,Borderland Beat,1,El Conejo village,"community of El Conejo Township Teúl Gonzalez Ortega
Zacatecas",Zacatecas state,Teúl de González Ortega municipality,21.37639,-103.50278,POINT (-103.502780 21.376390),159993,Mexico,70,Americas,1,2,2014-08-18T00:00:00,2014-08-19T00:00:00,0,1,0,0,1,1,1
162314,MEX-2014-2-414-15,2014,True,Clear,2,2-414,4933,Gulf Cartel - Los Zetas,414,5543,Gulf Cartel - Los Zetas,1643,782,Gulf Cartel,1973,1088,Los Zetas,1,"""Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG""",Borderland Beat,2014-08-22,Zacatecas: Decapitated body of Zetas plaza chief found with message from CDG,Borderland Beat,4,Zacatecas state,Zacatecas,Zacatecas state,,23.0,-103.0,POINT (-103.000000 23.000000),162875,Mexico,70,Americas,1,3,2014-08-11T00:00:00,2014-08-17T00:00:00,0,0,0,2,2,2,2
162333,MEX-2014-2-X4583-1,2014,True,Clear,2,2-11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,1,"""Borderland Beat,2014-08-25,Executions & Mantas in Morelos""",Borderland Beat,2014-08-25,Executions & Mantas in Morelos,Borderland Beat,1,Cuernavaca town,"between the streets Narcisos, Pensamientos and Azares, located in district Milpillas, in Cuernavaca, Morelos",Morelos state,Cuernavaca municipality,18.933725,-99.228488,POINT (-99.228488 18.933725),156402,Mexico,70,Americas,1,2,2014-08-24T00:00:00,2014-08-25T00:00:00,0,0,0,1,1,1,1
162336,MEX-2014-2-X4583-0,2014,True,Clear,2,2-11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,1,"""Borderland Beat,2014-08-25,Executions & Mantas in Morelos""",Borderland Beat,2014-08-25,Executions & Mantas in Morelos,"police sources
Borderland Beat",1,Temixco town,"municipality of Temixco, Morelos
in the street Tabachín from the district Nueva Morelos, behind the municipal cemetery",Morelos state,Temixco municipality,18.85528,-99.23072,POINT (-99.230720 18.855280),156402,Mexico,70,Americas,1,2,2014-08-23T00:00:00,2014-08-24T00:00:00,0,0,0,1,1,1,1
162382,MEX-2014-2-X4574-4,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,2,"""Borderland Beat,2014-09-12,""El Pikas"" executed in La Paz-Larry Hernandez sang his corrido"";""Borderland Beat,2014-10-31,Damaso Vs Chapo Isidro in La Paz""",Borderland Beat;Borderland Beat,2014-09-12;2014-10-31,"""El Pikas"" executed in La Paz-Larry Hernandez sang his corrido;Damaso Vs Chapo Isidro in La Paz",Borderland Beat,1,La Paz town,"At Maguey and Bordo Streets in the La Paz neighborhood Santa Rita-Indeco
",Baja California Sur state,La Paz municipality,24.13811,-110.30973,POINT (-110.309730 24.138110),164300,Mexico,70,Americas,1,1,2014-09-10T00:00:00,2014-09-10T00:00:00,1,0,0,0,1,1,1
162404,MEX-2014-3-70-1,2014,True,Clear,3,70,641,Government of Mexico - Civilians,70,1108,Government of Mexico - Civilians,70,10,Government of Mexico,9999,1,Civilians,7,"""Agence France Presse,2014-07-01,Twenty-two killed as military, assailants clash in Mexico"";""Associated Press Newswires,2014-07-08,In Mexico, lopsided death tolls draw suspicion"";""Associated Press Newswires,2014-09-18,Witness: 21 killed by Mexico army had surrendered"";""Reuters News,2014-10-01,Mexico accuses 3 soldiers of murdering gang suspects-Attorney Gen"";""Agence France Presse,2014-10-22,Mexican soldiers allegedly executed 12 surrendered suspects"";""Associated Press Newswires,2014-11-03,Mexican soldiers charged in civilian court"";""Crisis Watch N°131,2014-07-01,Crisis Watch N°131""",Agence France Presse;Associated Press Newswires;Associated Press Newswires;Reuters News;Agence France Presse;Associated Press Newswires;Crisis Watch N°131,2014-07-01;2014-07-08;2014-09-18;2014-10-01;2014-10-22;2014-11-03;2014-07-01,"Twenty-two killed as military, assailants clash in Mexico;In Mexico, lopsided death tolls draw suspicion;Witness: 21 killed by Mexico army had surrendered;Mexico accuses 3 soldiers of murdering gang suspects-Attorney Gen;Mexican soldiers allegedly executed 12 surrendered suspects;Mexican soldiers charged in civilian court;Crisis Watch N°131","The defense ministry 
Mexico's National Human Rights Commission",3,Tlatlaya municipality,"in Tlatlaya, Mexico state",México state,Tlatlaya municipality,18.56171,-100.2562,POINT (-100.256200 18.561710),156400,Mexico,70,Americas,1,1,2014-06-30T00:00:00,2014-06-30T00:00:00,0,0,15,0,15,15,15
162410,GUA-2014-2-507-1,2014,True,Clear,2,2-507,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,507,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,2036,1151,Jalisco Cartel New Generation,2035,1150,Los Caballeros Templarios,1,"""Borderland Beat,2014-09-19,5 Templarios executed on border of Michoacán, narco message left attributed to New Generation""",Borderland Beat,2014-09-19,"5 Templarios executed on border of Michoacán, narco message left attributed to New Generation","Zona Franca
Borderland Beat",5,Road that passes the community of La Barranca,"on the road that passes the community of La Barranca, near the southern bypass of  Moroleón",Guanajuato state,Moroleón municipality,20.0868,-101.225,POINT (-101.225000 20.086800),158558,Mexico,70,Americas,1,1,2014-09-18T00:00:00,2014-09-18T00:00:00,0,5,0,0,5,5,5
162433,MEX-2014-2-X4583-5,2014,True,Clear,2,2-11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,1,"""Borderland Beat,2014-10-05,""You F***** with me, so I will have the pleasure of killing you""...said mayor of Iguala before shooting activist""",Borderland Beat,2014-10-05,"""You F***** with me, so I will have the pleasure of killing you""...said mayor of Iguala before shooting activist","regional papers
Borderland Beat",2,Iguala town,"Iguala area, Guerrero",Guerrero state,Iguala de la Independencia municipality,18.34928,-99.53936,POINT (-99.539360 18.349280),155681,Mexico,70,Americas,2,5,2014-01-01T00:00:00,2014-08-31T00:00:00,0,0,0,32,32,32,32
162434,MEX-2014-2-96-25,2014,True,Clear,2,2-96,4652,Juarez Cartel - Sinaloa Cartel,96,5262,Juarez Cartel - Sinaloa Cartel,1654,793,Juarez Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-10-15,Guachochi: 5 Tortured and Killed after refusing to work with criminal groups""",Borderland Beat,2014-10-15,Guachochi: 5 Tortured and Killed after refusing to work with criminal groups,"state PGR 
Borderland Beat",3,Guachochi municipality,"Guachochi
on the path to Guachochi Tonachi, Chihuahua
",Chihuahua state,Guachochi municipality,27.17004,-107.29404,POINT (-107.294040 27.170040),168626,Mexico,70,Americas,1,2,2014-10-11T00:00:00,2014-10-12T00:00:00,0,0,0,5,5,5,5
162540,MEX-2014-2-14336-9,2014,True,Clear,2,2-14336,13393,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,14336,14336,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,6008,6008,Sinaloa Cartel - Los Chavez Matamoros faction,6007,6007,Sinaloa Cartel - Los Salgueiro faction,2,"""Borderland Beat,2014-10-19,Golden Triangle in Flames...Again"";""Borderland Beat,2014-09-30,Reports of new confrontation in Guachochi 10 killed""",Borderland Beat;Borderland Beat,2014-10-19;2014-09-30,Golden Triangle in Flames...Again;Reports of new confrontation in Guachochi 10 killed,"sources with the Office of State Attorney General
Borderland Beat",2,Santa Anita village,"outside of Santa Anita, municipality of Guachochi
 Chihuahua",Chihuahua state,Guachochi municipality,26.83361,-107.44,POINT (-107.440000 26.833610),167906,Mexico,70,Americas,1,1,2014-09-28T00:00:00,2014-09-28T00:00:00,0,8,0,0,8,8,8
162547,MEX-2014-2-14336-10,2014,True,Clear,2,2-14336,13393,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,14336,14336,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,6008,6008,Sinaloa Cartel - Los Chavez Matamoros faction,6007,6007,Sinaloa Cartel - Los Salgueiro faction,1,"""Borderland Beat,2014-10-19,Golden Triangle in Flames...Again""",Borderland Beat,2014-10-19,Golden Triangle in Flames...Again,Attorney General's office,1,San Juan Iturralde village,"Balleza municipality
areas of San Juan de los Iturraldes
Chihuahua",Chihuahua state,Balleza municipality,26.3639,-106.35005,POINT (-106.350050 26.363900),167188,Mexico,70,Americas,1,2,2014-10-02T00:00:00,2014-10-03T00:00:00,0,0,0,2,2,2,2
162566,MEX-2014-2-X4583-13,2014,True,Clear,2,2-11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,1,"""Borderland Beat,2014-10-24,More clandestine graves found in Iguala""",Borderland Beat,2014-10-24,More clandestine graves found in Iguala,UPOEG: Union of Original Peoples of Guerrero,2,Iguala town,"Loma del Zapatero (Zapatero Hill), Iguala
Guerrero",Guerrero state,Iguala de la Independencia municipality,18.34928,-99.53936,POINT (-99.539360 18.349280),155681,Mexico,70,Americas,2,5,2014-09-01T00:00:00,2014-10-23T00:00:00,0,0,0,7,7,9,7
162586,MEX-2014-2-X4574-0,2014,True,Clear,2,2-11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1974,1089,Beltrán Leyva Cartel,1636,775,Sinaloa Cartel,1,"""Borderland Beat,2014-10-31,Damaso Vs Chapo Isidro in La Paz""",Borderland Beat,2014-10-31,Damaso Vs Chapo Isidro in La Paz,Borderland Beat,5,Highway between La Paz and Ciudad Constitution,"Baja California Sur, La Paz
at kilometer 38 of the LaPaz ciudad Constitution Federal Highway",Baja California Sur state,La Paz municipality,24.0934,-110.7205,POINT (-110.720500 24.093400),164299,Mexico,70,Americas,1,1,2014-10-12T00:00:00,2014-10-12T00:00:00,3,0,0,0,3,3,3
